RiskYear,NumberOfPersons,ActivityCode,TravellingArea,DangerousAreas,CompanyAge,FinancialRating,Duration,ClaimCost,NumberOfClaims
2022,1.00,N,Nordic countries,Excluded,7.4606433,A,0.0027,0E-8,0
2020,8.00,Q,Whole world,Excluded,4.7885013,AA,0.1944,0E-8,0
2020,20.00,J,Whole world,Excluded,3.5017111,B,0.4463,0E-8,0
2022,2.00,J,Europe,Excluded,5.100616,A,0.3013,0E-8,0
2022,1.00,J,Sweden,Excluded,4.8542094,AA,0.3286,0E-8,0
2018,2.00,G,Whole world,Excluded,0.78028744,C,0.5886,0E-8,0
2021,1.00,G,Sweden,Excluded,3.4715948,A,0.3286,0E-8,0
2020,1.00,M,Whole world,Excluded,2.4695413,A,0.7721,0E-8,0
2020,1.00,M,Nordic countries,Excluded,2.0479124,A,0.7037,0E-8,0
2022,1.00,M,Whole world,Excluded,4.0465436,A,0.1643,0E-8,0
2019,1.00,M,Europe,Excluded,0.9691992,AN,0.8378,0E-8,0
2020,1.00,M,Sweden,Excluded,1.1170431,AN,0.8926,0E-8,0
2021,1.00,M,Whole world,Excluded,0.9199179,AN,0.5530,0E-8,0
2021,1.00,M,Whole world,Excluded,0.8898015,AN,0.8131,0E-8,0
2022,1.00,M,Sweden,Excluded,0.8651608,AN,0.4409,0E-8,0
2022,1.00,C,Nordic countries,Excluded,0.71457905,AN,0.5339,0E-8,0
2022,1.00,J,Europe,Excluded,0.0054757018,AN,0.9747,0E-8,0
2020,1.00,M,Sweden,Excluded,1.1307324,missing,0.9172,0E-8,0
2021,1.00,F,Whole world,Excluded,0.9390828,missing,0.5449,0E-8,0
2022,1.00,X,Whole world,Excluded,14.915812,missing,0.8378,0E-8,0
2022,1.00,F,Sweden,Excluded,3.1321013,missing,0.1205,0E-8,0
2022,3300.00,O,Whole world,Excluded,46.505135,missing,0.9994,0E-8,0
2018,16.00,J,Whole world,Excluded,3.0581794,missing,0.6489,0E-8,0
2020,8.00,C,Whole world,Excluded,68.78577,A,0.7556,0E-8,0
2019,39.00,C,Whole world,Excluded,57.70568,AAA,0.3340,0E-8,0
2019,3.00,G,Whole world,Excluded,43.233402,AA,0.5421,0E-8,0
2022,7.00,G,Sweden,Excluded,39.468857,AAA,0.3669,0E-8,0
2020,30.00,F,Whole world,Excluded,32.56126,A,0.2327,0E-8,0
2020,1.00,J,Whole world,Excluded,29.519506,B,0.0794,0E-8,0
2021,1.00,J,Whole world,Excluded,30.52156,A,0.9200,0E-8,0
2020,2.00,M,Whole world,Excluded,27.641342,A,0.3723,0E-8,0
2019,2.00,M,Whole world,Excluded,24.17796,AA,0.9145,0E-8,0
2018,30.00,G,Whole world,Excluded,22.461329,AAA,0.5859,0E-8,0
2019,10.00,C,Whole world,Excluded,19.529089,AAA,0.1205,0E-8,0
2020,1.00,N,Sweden,Excluded,19.915127,B,0.5859,0E-8,0
2022,1.00,J,Whole world,Excluded,19.950718,AA,0.6736,0E-8,0
2020,2.00,M,Whole world,Excluded,17.42642,A,0.1643,0E-8,0
2022,5.00,K,Whole world,Excluded,19.47707,AAA,0.5859,0E-8,0
2022,7.00,C,Whole world,Excluded,16.265572,AAA,0.0329,0E-8,0
2022,12.00,G,Whole world,Excluded,15.756331,AAA,0.7529,0E-8,0
2022,50.00,C,Whole world,Excluded,15.049966,AA,0.3286,0E-8,0
2022,2.00,G,Whole world,Excluded,14.688569,AA,0.8324,0E-8,0
2022,2.00,J,Whole world,Excluded,14.318959,AA,0.1616,0E-8,0
2020,2.00,M,Whole world,Excluded,11.997262,C,0.8789,0E-8,0
2019,2.00,C,Whole world,Excluded,10.540726,AA,0.0959,0E-8,0
2018,2.00,M,Whole world,Excluded,7.252567,AA,0.9884,0E-8,0
2020,10.00,N,Whole world,Excluded,8.416153,B,0.4354,0E-8,0
2022,26.00,G,Whole world,Excluded,9.188228,AA,0.2655,0E-8,0
2019,3.00,J,Europe,Excluded,5.9164953,AA,0.3286,0E-8,0
2022,1.00,J,Nordic countries,Excluded,8.405202,A,0.6161,0E-8,0
2019,1.00,M,Whole world,Excluded,5.2128677,A,0.0520,0E-8,0
2019,1.00,C,Whole world,Excluded,5.051335,AAA,0.8981,0E-8,0
2018,1.00,F,Sweden,Excluded,3.9972622,IR,0.4490,0E-8,0
2019,4.00,N,Nordic countries,Excluded,3.983573,B,0.6626,0E-8,0
2018,1.00,J,Whole world,Excluded,2.71321,A,0.2820,0E-8,0
2018,1.00,M,Whole world,Excluded,1.1635866,AN,0.7666,0E-8,0
2020,2.00,F,Whole world,Excluded,3.1074607,A,0.1013,0E-8,0
2018,2.00,F,Nordic countries,Excluded,0.73648185,AN,0.0575,0E-8,0
2021,3.00,N,Sweden,Excluded,2.992471,A,0.5558,0E-8,0
2020,3.00,G,Nordic countries,Excluded,1.6892539,C,0.2903,0E-8,0
2022,50.00,N,Whole world,Excluded,2.2121835,A,0.0849,0E-8,0
2022,6.00,F,Whole world,Excluded,0.6844627,AN,0.5503,0E-8,0
2021,1.00,R,Whole world,Excluded,2.3025324,missing,0.1533,0E-8,0
2020,1.00,F,Sweden,Excluded,3.7535934,missing,0.5914,0E-8,0
2021,2.00,N,Whole world,Excluded,1.3278576,missing,0.7502,0E-8,0
2018,2.00,M,Whole world,Excluded,19.931553,missing,0.8597,0E-8,0
2022,2.00,L,Whole world,Excluded,15.123888,missing,0.0849,0E-8,0
2019,2.00,C,Whole world,Excluded,5.204654,missing,0.9172,0E-8,0
2022,18.00,H,Whole world,Excluded,61.37714,AAA,0.5038,0E-8,0
2020,350.00,P,Whole world,Excluded,52.375084,AA,0.6242,0E-8,0
2022,50.00,L,Whole world,Excluded,52.046543,A,0.7529,0E-8,0
2022,20.00,K,Whole world,Excluded,46.754276,AAA,0.7256,0E-8,0
2020,40.00,C,Whole world,Excluded,33.938396,AAA,0.9446,0E-8,0
2021,31.00,C,Whole world,Excluded,33.371662,AAA,0.6270,0E-8,0
2019,5.00,Q,Whole world,Excluded,29.664614,AA,0.9528,0E-8,0
2018,5.00,J,Whole world,Excluded,28.621492,AAA,0.5038,0E-8,0
2020,2.00,J,Whole world,Excluded,29.207392,A,0.5969,0E-8,0
2018,12.00,G,Whole world,Excluded,25.295004,AAA,0.6708,0E-8,0
2019,1.00,F,Sweden,Excluded,26.250513,AA,0.8324,0E-8,0
2020,14.00,G,Whole world,Excluded,24.429842,AA,0.2492,0E-8,0
2022,2.00,M,Whole world,Excluded,24.079397,AA,0.1670,0E-8,0
2019,3.00,G,Europe,Excluded,20.752909,AAA,0.3340,0E-8,0
2020,2.00,R,Whole world,Excluded,20.156057,AA,0.9062,0E-8,0
2022,43.00,J,Whole world,Excluded,22.119097,AA,0.2573,0E-8,0
2021,5.00,F,Whole world,Excluded,20.438057,AA,0.1616,0E-8,0
2021,1.00,J,Whole world,Excluded,20.049282,A,0.9994,0E-8,0
2020,1.00,X,Whole world,Excluded,19.085558,AA,0.6927,0E-8,0
2018,4.00,M,Whole world,Excluded,14.954141,AA,0.5503,0E-8,0
2021,15.00,C,Whole world,Excluded,17.787817,AA,0.5065,0E-8,0
2021,1.00,M,Sweden,Excluded,16.85421,A,0.2054,0E-8,0
2020,4.00,P,Whole world,Excluded,14.050651,AA,0.4873,0E-8,0
2019,200.00,J,Whole world,Excluded,12.829569,AA,0.7475,0E-8,0
2019,5.00,F,Whole world,Excluded,12.621492,AA,0.2465,0E-8,0
2018,9.00,F,Whole world,Excluded,11.263518,AA,0.9145,0E-8,0
2019,2.00,J,Whole world,Excluded,12.131417,AA,0.8049,0E-8,0
2022,79.00,J,Whole world,Excluded,13.478439,AA,0.2108,0E-8,0
2022,3.00,N,Sweden,Excluded,13.314168,A,0.0055,0E-8,0
2018,2.00,J,Whole world,Excluded,8.490075,AA,0.8324,0E-8,0
2022,5.00,L,Europe,Excluded,12.328542,A,0.7994,0E-8,0
2019,3.00,R,Europe,Excluded,9.292266,AA,0.2738,0E-8,0
2018,15.00,J,Whole world,Excluded,7.203285,AA,0.0411,0E-8,0
2022,1.00,Q,Whole world,Excluded,9.500342,AA,0.9994,0E-8,0
2019,1.00,J,Sweden,Excluded,6.069815,A,0.0246,0E-8,0
2022,5.00,G,Whole world,Excluded,8.684463,AA,0.7475,0E-8,0
2021,1.00,J,Sweden,Excluded,7.0746064,AA,0.1369,0E-8,0
2022,2.00,M,Whole world,Excluded,7.047228,AA,0.0520,0E-8,0
2019,4.00,I,Whole world,Excluded,3.1457906,B,0.3395,0E-8,0
2020,4.00,H,Sweden,Excluded,4.0793977,AA,0.9692,0E-8,0
2022,3.00,N,Europe,Excluded,5.9247093,B,0.1670,0E-8,0
2022,4.00,M,Whole world,Excluded,4.9582477,A,0.1397,0E-8,0
2022,1.00,J,Whole world,Excluded,4.5174537,AA,0.1889,0E-8,0
2018,1.00,J,Sweden,Excluded,0.07665982,AN,0.7475,0E-8,0
2022,1.00,M,Whole world,Excluded,3.9370294,AA,0.1616,0E-8,0
2022,1.00,M,Nordic countries,Excluded,3.2689939,A,0.9994,0E-8,0
2021,1.00,H,Sweden,Excluded,2.2067077,A,0.5038,0E-8,0
2022,1.00,M,Whole world,Excluded,2.5982203,AA,0.6517,0E-8,0
2021,1.00,F,Whole world,Excluded,1.2566735,C,0.9747,0E-8,0
2022,1.00,J,Whole world,Excluded,2.1218343,AA,0.9747,0E-8,0
2022,2.00,M,Whole world,Excluded,1.0787132,AN,0.9446,0E-8,0
2018,1.00,F,Sweden,Excluded,18.061602,missing,0.1670,0E-8,0
2019,2.00,M,Nordic countries,Excluded,5.0732374,missing,0.2354,0E-8,0
2021,1.00,P,Europe,Excluded,2.934976,missing,0.2602,0E-8,0
2019,1540.00,O,Whole world,Excluded,27.523615,missing,0.6106,0E-8,0
2021,10.00,G,Whole world,Excluded,3.1074607,missing,0.1835,0E-8,0
2022,50.00,N,Whole world,Excluded,43.575634,AAA,0.5859,0E-8,0
2021,2.00,G,Whole world,Excluded,39.652294,A,0.0602,0E-8,0
2019,23.00,G,Whole world,Excluded,34.26968,AAA,0.2164,0E-8,0
2020,2.00,C,Whole world,Excluded,31.660507,AA,1.0021,0E-8,0
2018,176.00,C,Whole world,Excluded,26.715948,AAA,0.7529,0E-8,0
2020,2.00,M,Whole world,Excluded,25.177277,A,0.9172,0E-8,0
2021,197.00,M,Whole world,Excluded,23.805613,AA,0.5859,0E-8,0
2019,13.00,J,Whole world,Excluded,20.010952,AAA,0.9145,0E-8,0
2020,13.00,Q,Europe,Excluded,20.952772,AAA,1.0021,0E-8,0
2018,2.00,C,Whole world,Excluded,17.612595,AA,0.9994,0E-8,0
2021,25.00,M,Whole world,Excluded,19.074606,AAA,0.0356,0E-8,0
2019,6.00,K,Whole world,Excluded,16.476385,AA,0.5859,0E-8,0
2022,35.00,M,Whole world,Excluded,19.091034,AAA,0.6790,0E-8,0
2022,26.00,M,Europe,Excluded,19.091034,AAA,0.1314,0E-8,0
2018,12.00,N,Whole world,Excluded,12.963723,AAA,0.1506,0E-8,0
2022,2.00,N,Whole world,Excluded,16.856947,AA,0.4189,0E-8,0
2018,2.00,M,Whole world,Excluded,12.684463,A,0.0356,0E-8,0
2019,2.00,M,Whole world,Excluded,13.683778,A,0.0356,0E-8,0
2022,6.00,M,Whole world,Excluded,15.753593,B,0.6324,0E-8,0
2019,8.00,M,Whole world,Excluded,12.498289,AA,0.0383,0E-8,0
2022,128.00,C,Whole world,Excluded,14.683094,AA,0.5859,0E-8,0
2022,3.00,F,Sweden,Excluded,10.880219,A,0.4901,0E-8,0
2021,23.00,M,Whole world,Excluded,8.347707,A,0.0876,0E-8,0
2021,21.00,G,Whole world,Excluded,8.188911,AA,0.1068,0E-8,0
2022,1.00,N,Sweden,Excluded,8.36961,A,0.6379,0E-8,0
2018,5.00,Q,Whole world,Excluded,2.4832306,B,0.8378,0E-8,0
2021,2.00,N,Whole world,Excluded,5.4647503,B,0.3340,0E-8,0
2021,6.00,M,Whole world,Excluded,5.0403833,B,0.2465,0E-8,0
2022,6.00,M,Whole world,Excluded,6.0396986,B,0.0712,0E-8,0
2021,30.00,J,Whole world,Excluded,4.793977,AA,0.4928,0E-8,0
2018,1.00,M,Whole world,Excluded,1.54141,A,0.3231,0E-8,0
2022,1.00,G,Nordic countries,Excluded,5.0704994,AA,0.7392,0E-8,0
2022,2.00,M,Whole world,Excluded,4.881588,AA,0.8049,0E-8,0
2020,1.00,R,Nordic countries,Excluded,2.8720055,AA,0.2245,0E-8,0
2022,5.00,M,Whole world,Excluded,4.355921,A,0.9145,0E-8,0
2020,2.00,N,Sweden,Excluded,1.9904175,A,0.4463,0E-8,0
2020,2.00,M,Sweden,Excluded,0.48186174,AN,0.3450,0E-8,0
2021,7.00,L,Whole world,Excluded,1.4839151,AN,0.7475,0E-8,0
2022,1.00,J,Whole world,Excluded,2.272416,AA,0.9802,0E-8,0
2021,3.00,F,Nordic countries,Excluded,1.0978782,A,0.8460,0E-8,0
2022,1.00,M,Whole world,Excluded,1.2156057,AN,0.0849,0E-8,0
2022,1.00,R,Sweden,Excluded,1.1170431,AN,0.9939,0E-8,0
2022,1.00,F,Whole world,Excluded,1.5934292,missing,0.1150,0E-8,0
2022,1.00,P,Europe,Excluded,0.48186174,missing,0.2218,0E-8,0
2020,8.00,A,Whole world,Excluded,48.0,missing,1.0021,0E-8,0
2020,1.00,N,Sweden,Excluded,3.0061603,missing,0.0794,0E-8,0
2021,1.00,J,Whole world,Excluded,3.0882957,missing,0.8624,0E-8,0
2019,4.00,N,Sweden,Excluded,0.7008898,missing,0.5859,0E-8,0
2021,2.00,H,Sweden,Excluded,1.5605749,missing,0.1369,0E-8,0
2022,76.00,K,Whole world,Excluded,4.7392197,missing,0.2272,0E-8,0
2020,5.00,G,Whole world,Excluded,40.386036,AA,0.5038,0E-8,0
2020,5.00,H,Whole world,Excluded,26.491444,A,0.8022,42205.00000000,1
2020,30.00,M,Whole world,Excluded,26.29432,AA,0.9473,0E-8,0
2020,2.00,M,Sweden,Excluded,22.704996,A,0.0465,0E-8,0
2020,10.00,F,Whole world,Excluded,20.271048,B,0.9172,0E-8,0
2020,2.00,M,Whole world,Excluded,19.87132,IR,0.1287,0E-8,0
2021,5.00,J,Whole world,Excluded,16.197124,IR,0.4189,0E-8,0
2018,1.00,M,Whole world,Excluded,11.033539,A,0.8378,0E-8,0
2022,11.00,J,Whole world,Excluded,9.883641,A,0.1725,0E-8,0
2021,2.00,M,Whole world,Excluded,8.826831,AA,0.2766,0E-8,0
2022,2.00,Q,Whole world,Excluded,9.538672,AA,0.9994,0E-8,0
2019,1.00,C,Whole world,Excluded,5.8042436,A,0.3313,0E-8,0
2019,2.00,M,Sweden,Excluded,5.4045177,B,0.7229,0E-8,0
2022,2.00,L,Whole world,Excluded,7.6030116,AAA,0.2519,0E-8,0
2022,1.00,M,Europe,Excluded,7.556468,C,0.1478,0E-8,0
2021,170.00,M,Whole world,Excluded,6.4996576,A,0.3340,0E-8,0
2022,2.00,G,Sweden,Excluded,6.5023956,AA,0.7940,0E-8,0
2021,6.00,F,Nordic countries,Excluded,5.138946,AA,0.6078,0E-8,0
2018,5.00,C,Nordic countries,Excluded,2.0616016,B,0.3259,0E-8,0
2020,1.00,F,Sweden,Excluded,3.5099247,A,0.1013,0E-8,0
2022,2.00,F,Sweden,Excluded,5.188227,AA,0.7420,0E-8,0
2022,19.00,J,Whole world,Excluded,4.8925395,AA,0.3751,0E-8,0
2019,1.00,M,Whole world,Excluded,1.4702259,A,0.2300,0E-8,0
2019,2.00,M,Whole world,Excluded,0.8542094,AN,0.4956,0E-8,0
2021,2.00,J,Whole world,Excluded,2.5708418,AA,0.1314,0E-8,0
2020,1.00,M,Nordic countries,Excluded,0.9582478,AN,0.8980,0E-8,0
2021,1.00,M,Sweden,Excluded,1.9466119,A,0.2355,0E-8,0
2021,2.00,M,Whole world,Excluded,1.927447,B,0.2191,0E-8,0
2021,1.00,C,Whole world,Excluded,0.64065707,AN,0.5750,0E-8,0
2022,1.00,M,Whole world,Excluded,0.183436,AN,0.9747,0E-8,0
2020,1.00,P,Nordic countries,Excluded,15.66872,missing,0.7967,0E-8,0
2018,1.00,E,Whole world,Excluded,8.0,missing,0.1780,0E-8,0
2022,2.00,M,Whole world,Excluded,15.780972,missing,0.5531,0E-8,0
2020,4.00,M,Whole world,Excluded,6.321697,missing,0.6297,0E-8,0
2020,1657.00,O,Whole world,Excluded,28.52293,missing,1.0021,0E-8,0
2020,25.00,K,Whole world,Excluded,77.689255,missing,1.0021,0E-8,0
2022,8.00,C,Sweden,Excluded,38.33539,missing,0.6571,0E-8,0
2022,6.00,L,Whole world,Excluded,52.238194,AAA,0.1670,0E-8,0
2019,8.00,G,Whole world,Excluded,34.554417,AAA,0.2491,0E-8,0
2021,8.00,G,Whole world,Excluded,36.555782,AAA,0.2491,0E-8,0
2019,4.00,C,Whole world,Excluded,33.22656,B,0.5859,0E-8,0
2018,9.00,F,Whole world,Excluded,27.84668,A,0.6708,0E-8,0
2018,16.00,M,Whole world,Excluded,23.912388,AA,0.3970,0E-8,0
2022,2.00,M,Whole world,Excluded,27.734428,B,0.2575,0E-8,0
2021,1.00,M,Whole world,Excluded,22.644764,AA,0.4518,0E-8,0
2020,1.00,M,Sweden,Excluded,19.83299,A,0.8378,0E-8,0
2020,1.00,M,Sweden,Excluded,19.83299,A,0.1643,0E-8,0
2021,10.00,N,Whole world,Excluded,19.663244,C,0.9665,0E-8,0
2022,5.00,G,Whole world,Excluded,18.234087,AAA,0.1616,0E-8,0
2020,4.00,G,Whole world,Excluded,14.584531,AA,0.7584,0E-8,0
2020,2.00,G,Whole world,Excluded,14.083505,B,0.2382,0E-8,0
2018,15.00,S,Sweden,Excluded,11.378508,C,0.4599,0E-8,0
2022,30.00,G,Whole world,Excluded,15.211499,AAA,0.5859,0E-8,0
2019,2.00,R,Whole world,Excluded,12.147844,B,0.9145,0E-8,0
2020,1.00,J,Whole world,Excluded,12.498289,AA,0.1643,0E-8,0
2020,1.00,M,Whole world,Excluded,11.498973,AA,0.3450,0E-8,0
2021,1.00,M,Whole world,Excluded,11.025325,AA,0.2519,0E-8,0
2019,2.00,G,Whole world,Excluded,8.851472,AA,0.3504,0E-8,0
2020,3.00,F,Whole world,Excluded,8.596851,AA,0.1643,0E-8,0
2020,1.00,M,Whole world,Excluded,8.380561,A,0.0848,0E-8,0
2022,2.00,M,Whole world,Excluded,9.251198,AA,0.2930,0E-8,0
2021,6.00,J,Whole world,Excluded,7.556468,A,0.1232,0E-8,0
2021,1.00,M,Whole world,Excluded,7.2142367,A,0.0767,0E-8,0
2020,2.00,M,Whole world,Excluded,6.0999317,AA,0.9364,0E-8,0
2019,2.00,M,Whole world,Excluded,5.097878,AA,0.7147,0E-8,0
2019,2.00,C,Whole world,Excluded,5.051335,AAA,0.0712,0E-8,0
2020,8.00,H,Sweden,Excluded,5.8261466,AA,0.4518,0E-8,0
2019,2.00,G,Whole world,Excluded,3.3538673,AA,0.3368,0E-8,0
2022,1.00,G,Whole world,Excluded,6.067077,B,0.6872,0E-8,0
2021,43.00,J,Whole world,Excluded,4.793977,AA,0.2984,0E-8,0
2019,1.00,Q,Whole world,Excluded,2.7789185,C,0.7995,0E-8,0
2020,9.00,F,Sweden,Excluded,3.5017111,C,0.7529,0E-8,0
2019,2.00,C,Sweden,Excluded,2.3216975,A,0.3039,0E-8,0
2022,1.00,M,Sweden,Excluded,4.492813,AA,0.6654,0E-8,0
2021,4.00,G,Whole world,Excluded,3.304586,C,0.1067,0E-8,0
2022,6.00,F,Whole world,Excluded,4.2108145,AA,0.9145,0E-8,0
2021,1.00,M,Sweden,Excluded,2.1136208,AA,0.9994,0E-8,0
2022,4.00,J,Sweden,Excluded,3.0143738,A,0.1287,0E-8,0
2021,1.00,J,Whole world,Excluded,1.6016427,A,0.8899,0E-8,0
2021,1.00,M,Sweden,Excluded,1.5140315,A,0.7667,0E-8,0
2021,1.00,F,Sweden,Excluded,0.73648185,AN,0.6626,0E-8,0
2022,22.00,N,Whole world,Excluded,0.5010267,AN,0.3697,0E-8,0
2021,4.00,I,Whole world,Excluded,10.524299,missing,0.1314,0E-8,0
2019,11.00,S,Nordic countries,Excluded,6.3764544,missing,0.4874,0E-8,0
2020,2.00,S,Whole world,Excluded,1.6536618,missing,0.5476,0E-8,0
2019,1.00,H,Whole world,Excluded,3.2525668,missing,0.4135,0E-8,0
2020,1.00,J,Whole world,Excluded,6.8199863,missing,0.6024,0E-8,0
2018,90.00,J,Whole world,Excluded,32.33402,missing,0.5859,0E-8,0
2019,2.00,N,Whole world,Excluded,16.210815,missing,0.7968,0E-8,0
2021,1.00,M,Europe,Excluded,8.052019,missing,0.6489,0E-8,0
2022,1.00,J,Whole world,Excluded,19.000685,missing,0.0986,0E-8,0
2022,36.00,H,Whole world,Excluded,92.03833,AA,0.9994,0E-8,0
2019,1.00,G,Whole world,Excluded,77.21287,IR,0.1178,0E-8,0
2019,22.00,G,Europe,Excluded,50.173855,AAA,0.6708,0E-8,0
2019,2.00,M,Whole world,Excluded,34.614647,IR,0.1616,0E-8,0
2022,2.00,M,Whole world,Excluded,35.879536,A,0.1616,0E-8,0
2022,4.00,G,Whole world,Excluded,32.51198,A,0.8625,0E-8,0
2018,4.00,H,Whole world,Excluded,28.698153,A,0.6708,0E-8,0
2022,2.00,L,Whole world,Excluded,27.178644,AA,0.7529,0E-8,0
2019,55.00,M,Whole world,Excluded,21.806982,AAA,0.8350,0E-8,0
2019,2.00,G,Whole world,Excluded,21.637236,A,0.3232,0E-8,0
2020,2.00,M,Whole world,Excluded,22.07803,AA,0.1670,0E-8,0
2021,3.00,G,Whole world,Excluded,20.476385,C,0.3833,0E-8,0
2020,20.00,I,Whole world,Excluded,19.049965,AA,1.0021,0E-8,0
2021,5.00,J,Whole world,Excluded,17.336071,B,0.5668,0E-8,0
2021,2.00,F,Whole world,Excluded,16.328543,AAA,0.7475,0E-8,0
2019,3.00,J,Whole world,Excluded,14.02601,AA,0.9994,0E-8,0
2021,3.00,M,Whole world,Excluded,14.379192,AA,0.1342,0E-8,0
2018,9.00,F,Whole world,Excluded,11.263518,AA,0.0849,0E-8,0
2022,12.00,F,Whole world,Excluded,12.528405,AAA,0.7256,0E-8,0
2020,40.00,F,Whole world,Excluded,9.790554,B,0.0712,0E-8,0
2019,2.00,M,Whole world,Excluded,8.599589,AA,0.0246,0E-8,0
2021,8.00,F,Whole world,Excluded,9.93566,AA,0.1780,0E-8,0
2019,7.00,C,Nordic countries,Excluded,7.5646815,AA,0.8324,0E-8,0
2021,1.00,M,Whole world,Excluded,9.125257,B,0.7529,0E-8,0
2019,8.00,F,Sweden,Excluded,5.6673512,C,0.4436,0E-8,0
2022,2.00,S,Whole world,Excluded,8.536619,AA,0.4902,0E-8,0
2022,2.00,J,Whole world,Excluded,8.396988,B,0.3340,24258.00000000,1
2021,1.00,P,Europe,Excluded,6.8911705,A,0.4409,0E-8,0
2021,2.00,J,Whole world,Excluded,5.5824776,AA,0.3340,0E-8,0
2022,1.00,M,Sweden,Excluded,6.294319,B,0.1095,0E-8,0
2018,2.00,M,Whole world,Excluded,2.236824,A,0.3039,0E-8,0
2021,2.00,M,Whole world,Excluded,5.237509,A,0.6955,0E-8,0
2018,2.00,M,Whole world,Excluded,2.1546886,A,0.0027,0E-8,0
2018,1.00,G,Whole world,Excluded,1.7768651,C,0.1150,0E-8,0
2022,1.00,J,Sweden,Excluded,4.9938397,A,0.7803,0E-8,0
2021,3.00,M,Whole world,Excluded,3.9780972,A,0.0821,0E-8,0
2019,10.00,J,Sweden,Excluded,1.8918549,A,0.0164,0E-8,0
2019,1.00,M,Europe,Excluded,1.7002053,A,0.6270,0E-8,0
2018,2.00,M,Whole world,Excluded,0.7008898,AN,0.3286,0E-8,0
2022,3.00,F,Whole world,Excluded,4.607803,B,0.3340,0E-8,0
2019,3.00,J,Whole world,Excluded,1.1279945,AN,0.7967,0E-8,0
2022,4.00,M,Whole world,Excluded,3.854894,AA,0.5038,0E-8,0
2021,3.00,G,Sweden,Excluded,2.1711156,A,0.0356,0E-8,0
2019,2.00,M,Sweden,Excluded,0.117727585,AN,0.3450,0E-8,0
2020,2.00,R,Whole world,Excluded,0.9582478,AN,0.2410,0E-8,0
2022,1.00,M,Europe,Excluded,2.5626283,B,0.7749,0E-8,0
2021,3.00,M,Whole world,Excluded,0.98288846,AN,0.5476,0E-8,0
2022,2.00,F,Europe,Excluded,1.5852156,A,0.4819,0E-8,0
2022,2.00,G,Sweden,Excluded,0.9034908,AN,0.5859,0E-8,0
2022,1.00,M,Whole world,Excluded,0.8761122,AN,0.7967,0E-8,0
2019,2.00,R,Whole world,Excluded,4.3449693,missing,0.0246,0E-8,0
2021,15.00,S,Whole world,Excluded,49.002052,missing,0.8378,0E-8,0
2022,13.00,S,Whole world,Excluded,19.000685,missing,0.3669,0E-8,0
2020,15.00,U,Whole world,Excluded,44.503765,missing,0.2136,0E-8,0
2020,1.00,F,Sweden,Excluded,0.3832991,missing,0.1040,0E-8,0
2019,2.00,M,Whole world,Excluded,58.13826,A,0.9994,0E-8,0
2021,4.00,J,Whole world,Excluded,34.422997,AA,0.8378,0E-8,0
2018,2.00,M,Whole world,Excluded,27.18412,AA,0.2984,0E-8,0
2022,2.00,C,Whole world,Excluded,20.99384,A,0.8241,0E-8,0
2022,1.00,M,Sweden,Excluded,20.54757,AA,0.6708,0E-8,0
2018,2.00,J,Whole world,Excluded,15.523614,AA,0.8598,0E-8,0
2022,5.00,F,Whole world,Excluded,19.05818,AA,0.0356,0E-8,0
2020,1.00,M,Whole world,Excluded,14.696783,AA,0.4983,0E-8,0
2018,8.00,J,Whole world,Excluded,12.599589,AAA,0.2875,0E-8,0
2019,12.00,C,Whole world,Excluded,12.049281,AAA,0.6708,0E-8,0
2022,3.00,F,Whole world,Excluded,14.863791,AAA,0.6708,0E-8,0
2018,2.00,J,Whole world,Excluded,10.787132,AA,0.1807,0E-8,0
2018,2.00,G,Whole world,Excluded,10.688569,A,0.1670,0E-8,0
2020,37.00,P,Whole world,Excluded,12.558521,C,0.4162,0E-8,0
2019,12.00,M,Whole world,Excluded,11.515401,A,0.2492,0E-8,0
2021,3.00,C,Whole world,Excluded,11.3292265,A,0.7228,0E-8,0
2021,1.00,C,Europe,Excluded,10.715948,B,0.6489,0E-8,0
2020,2.00,D,Whole world,Excluded,8.29295,B,0.4846,0E-8,0
2019,4.00,J,Whole world,Excluded,7.052704,AA,0.2190,0E-8,0
2019,2.00,J,Whole world,Excluded,6.3436003,B,0.0931,0E-8,0
2019,4.00,G,Whole world,Excluded,6.187543,AA,0.2328,0E-8,0
2019,4.00,M,Whole world,Excluded,6.105407,AA,0.1013,0E-8,0
2022,403.00,C,Whole world,Excluded,8.153319,AAA,0.2465,0E-8,0
2020,2.00,C,Whole world,Excluded,6.05065,AAA,0.1013,0E-8,0
2022,4.00,Q,Sweden,Excluded,7.5646815,B,0.7174,0E-8,0
2020,4.00,G,Sweden,Excluded,4.845996,C,0.6297,0E-8,0
2020,1.00,J,Whole world,Excluded,4.711841,AA,0.7201,0E-8,0
2021,2.00,C,Whole world,Excluded,5.5879536,AA,0.4929,0E-8,0
2022,2.00,N,Whole world,Excluded,6.4640656,C,0.1342,0E-8,0
2020,2.00,G,Whole world,Excluded,4.2683096,B,0.8624,0E-8,0
2022,2.00,F,Whole world,Excluded,5.1088295,A,0.8981,0E-8,0
2020,7.00,N,Whole world,Excluded,3.0335386,C,0.3286,0E-8,0
2019,1.00,M,Nordic countries,Excluded,1.1991787,AN,0.9309,0E-8,0
2019,1.00,M,Whole world,Excluded,0.3559206,AN,0.0849,0E-8,0
2021,1.00,F,Whole world,Excluded,2.346338,AA,0.7475,0E-8,0
